m,d,a,psi,rho,mu,theta_H,level_sum,gdp,u_C,s_L
0.3,0.4,0.45,0.9,0.5,0.08,0.5,8,7.25024858665233,3.7940676796050803,57.35747275381172
0.3,0.4,0.45,0.9,0.5,0.04,0.1,7,6.417356794674145,4.817756338606549,57.404939030571164
0.3,0.4,0.45,0.9,0.5,0.04,0.25,8,6.7407424206277655,4.559291760149639,57.386471682496676
0.3,0.4,0.45,0.9,0.5,0.04,0.5,9,6.953855397398212,4.374339491305509,57.374327792607694
0.3,0.4,0.45,0.9,0.25,0.17,0.1,6,8.927626663100853,4.428446939028403,55.370808368178444
0.3,0.4,0.45,0.9,0.25,0.17,0.25,7,9.435345053101862,3.958175634549927,55.34115050071702
0.3,0.4,0.45,0.9,0.25,0.17,0.5,8,9.734258236328298,3.6674347988553797,55.323744895776
0.3,0.4,0.45,0.9,0.25,0.08,0.1,7,8.560090400228514,5.23331764648284,55.39235165721783
0.3,0.4,0.45,0.9,0.25,0.08,0.25,8,9.028231710823874,4.795965686715541,55.36492222435344
0.3,0.4,0.45,0.9,0.25,0.08,0.5,9,9.32151937886243,4.50058951222379,55.34778924262858
0.3,0.4,0.45,0.9,0.25,0.04,0.1,8,8.129000297866984,6.009484719770494,55.41769999223267
0.3,0.4,0.45,0.9,0.25,0.04,0.25,9,8.522223729611644,5.667089957131917,55.394574778446156
0.3,0.4,0.45,0.9,0.25,0.04,0.5,10,8.774299175227629,5.425419562833389,55.379788135874996
0.3,0.4,0.45,0.9,0.0,0.17,0.1,7,10.959837273107876,5.173109348316418,53.345668167250594
0.3,0.4,0.45,0.9,0.0,0.17,0.25,8,11.620762425067642,4.525522636180692,53.306070060953495
0.3,0.4,0.45,0.9,0.0,0.17,0.5,9,11.99760847988034,4.132573812227031,53.283581904880805
0.3,0.4,0.45,0.9,0.0,0.08,0.1,8,10.401983870463717,6.277043172190442,53.379248567893136
0.3,0.4,0.45,0.9,0.0,0.08,0.25,9,10.97424612010931,5.7123759346914476,53.344802734782135
0.3,0.4,0.45,0.9,0.0,0.08,0.5,10,11.324477434821478,5.338480784773278,53.32379650550478
0.3,0.4,0.45,0.9,0.0,0.04,0.1,9,9.762076437676392,7.320223695410273,53.417947845932964
0.3,0.4,0.45,0.9,0.0,0.04,0.25,10,10.223367629045367,6.8950316203226585,53.39003124558307
0.3,0.4,0.45,0.9,0.0,0.04,0.5,11,10.514431530595125,6.601094709178557,53.37246801235398
0.3,0.4,0.8,0.5,0.5,0.17,0.1,4,8.11993127462356,3.7361394358221536,58.84200654903816
0.3,0.4,0.8,0.5,0.5,0.17,0.25,5,8.456157995287317,3.4548785920682294,58.82374639076773
0.3,0.4,0.8,0.5,0.5,0.17,0.5,6,8.665173071785649,3.275155658348885,58.81241942031388
0.3,0.4,0.8,0.5,0.5,0.08,0.1,5,7.921819095099614,4.211827441967067,58.85278863693202
0.3,0.4,0.8,0.5,0.5,0.08,0.25,6,8.266917487065918,3.9241054009035685,58.83401788610519
0.3,0.4,0.8,0.5,0.5,0.08,0.5,7,8.49251895275518,3.725772506916776,58.82177456974303
0.3,0.4,0.8,0.5,0.5,0.04,0.1,6,7.700853912508965,4.669032267202315,58.864834512127395
0.3,0.4,0.8,0.5,0.5,0.04,0.25,7,8.019291385189975,4.423301495213066,58.847481671763965
0.3,0.4,0.8,0.5,0.5,0.04,0.5,8,8.230901957337423,4.247578904156652,58.835974460653986
0.3,0.4,0.8,0.5,0.25,0.17,0.1,5,9.312441337984056,4.067028091722933,57.73181366138509
0.3,0.4,0.8,0.5,0.25,0.17,0.25,6,9.740381889381688,3.6936814583620103,57.708214209328624
0.3,0.4,0.8,0.5,0.25,0.17,0.5,7,9.999779339320302,3.458559067543797,57.69394770127816
0.3,0.4,0.8,0.5,0.25,0.08,0.1,6,9.038589652859198,4.696310305608652,57.7469572274943
0.3,0.4,0.8,0.5,0.25,0.08,0.25,7,9.45170513840261,4.334690865595321,57.724125062221844
0.3,0.4,0.8,0.5,0.25,0.08,0.5,8,9.715860176012248,4.0876790315257985,57.70956436524162
0.3,0.4,0.8,0.5,0.25,0.04,0.1,7,8.72301245345879,5.301294129928009,57.764448630902265
0.3,0.4,0.8,0.5,0.25,0.04,0.25,8,9.083326777357659,5.0086702532029,57.74448110892254
0.3,0.4,0.8,0.5,0.25,0.04,0.5,9,9.317212010816501,4.80110321477802,57.731550139012654
0.3,0.4,0.8,0.5,0.0,0.17,0.1,6,10.504007222151102,4.431327964578983,56.61578164350648
0.3,0.4,0.8,0.5,0.0,0.17,0.25,7,11.021554579741299,3.962717125579218,56.58681249511003
0.3,0.4,0.8,0.5,0.0,0.17,0.5,8,11.32823299054182,3.6713801013227245,56.569701078493516
0.3,0.4,0.8,0.5,0.0,0.08,0.1,7,10.141036329012731,5.220427654054243,56.63616800357549
0.3,0.4,0.8,0.5,0.0,0.08,0.25,8,10.61625623651905,4.787047952152116,56.60948876628235
0.3,0.4,0.8,0.5,0.0,0.08,0.5,9,10.914675405825381,4.49388544968979,56.592785442227175
0.3,0.4,0.8,0.5,0.0,0.04,0.1,8,9.719888526113651,5.974414238023932,56.65989418196153
0.3,0.4,0.8,0.5,0.0,0.04,0.25,9,10.11785858872667,5.636539694554167,56.63747174275806
0.3,0.4,0.8,0.5,0.0,0.04,0.5,10,10.372699133319552,5.398472406398495,56.62314996325968
0.3,0.4,0.8,0.75,0.5,0.17,0.1,5,8.560949029513187,3.8013678490081033,58.46259445756806
0.3,0.4,0.8,0.75,0.5,0.17,0.25,6,8.918316430338248,3.4994163020098696,58.44308834427076
0.3,0.4,0.8,0.75,0.5,0.17,0.5,7,9.137742818907268,3.308288493901205,58.431138603147225
0.3,0.4,0.8,0.75,0.5,0.08,0.1,6,8.343605618182925,4.316459204185966,58.47448460142832
0.3,0.4,0.8,0.75,0.5,0.08,0.25,7,8.70608420938197,4.010155657948153,58.45466594546984
0.3,0.4,0.8,0.75,0.5,0.08,0.5,8,8.94099199087699,3.7999150203848413,58.441852500450345
0.3,0.4,0.8,0.75,0.5,0.04,0.1,7,8.095265314491673,4.8170537141716885,58.48809553583809
0.3,0.4,0.8,0.75,0.5,0.04,0.25,8,8.425206094637172,4.558716389429877,58.47001811251199
0.3,0.4,0.8,0.75,0.5,0.04,0.5,9,8.64280289090229,4.374160529064899,58.458121790491546
0.3,0.4,0.8,0.75,0.25,0.17,0.1,6,10.350645639371425,4.323829226139517,56.79198033847389
0.3,0.4,0.8,0.75,0.25,0.17,0.25,7,10.844170021942844,3.880976724507168,56.76442732259122
0.3,0.4,0.8,0.75,0.25,0.17,0.5,8,11.137285626505754,3.605664124721698,56.748112678853005
0.3,0.4,0.8,0.75,0.25,0.08,0.1,7,10.007710785491986,5.075959652514093,56.8111883417052
0.3,0.4,0.8,0.75,0.25,0.08,0.25,8,10.467873307124265,4.659920846433241,56.785426074516174
0.3,0.4,0.8,0.75,0.25,0.08,0.5,9,10.757777133377356,4.3780184723299325,56.76924295611408
0.3,0.4,0.8,0.75,0.25,0.04,0.1,8,9.607102439864379,5.8003952251046424,56.833691780333865
0.3,0.4,0.8,0.75,0.25,0.04,0.25,9,9.996906813491302,5.472279668798646,56.81179431267347
0.3,0.4,0.8,0.75,0.25,0.04,0.5,10,10.247454404178225,5.240395584712986,56.79775475850063
0.3,0.4,0.8,0.75,0.0,0.17,0.1,7,12.135755202576126,4.921509224181123,55.10851556633716
0.3,0.4,0.8,0.75,0.0,0.17,0.25,8,12.761354341855924,4.331894719861245,55.072822660503604
0.3,0.4,0.8,0.75,0.0,0.17,0.5,9,13.122255724178356,3.971431747628428,55.052308940902115
0.3,0.4,0.8,0.75,0.0,0.08,0.1,8,11.63919818793917,5.920710454892758,55.136967816373826
0.3,0.4,0.8,0.75,0.0,0.08,0.25,9,12.188950370399843,5.398105197003886,55.10547394098382
0.3,0.4,0.8,0.75,0.0,0.08,0.5,10,12.527969372010016,5.049497167525812,55.08611830050091
0.3,0.4,0.8,0.75,0.0,0.04,0.1,9,11.066018592441518,6.868819998495831,55.16994565586673
0.3,0.4,0.8,0.75,0.0,0.04,0.25,10,11.512812634598003,6.472050027721934,55.144226905302
0.3,0.4,0.8,0.75,0.0,0.04,0.5,11,11.79602906939139,6.195628515956411,55.127969854760316
0.3,0.4,0.8,0.9,0.5,0.17,0.1,6,8.825904538049079,3.8416363419011064,58.23458750421088
0.3,0.4,0.8,0.9,0.5,0.17,0.25,7,9.195918252267777,3.5271030987812075,58.21433063607764
0.3,0.4,0.8,0.9,0.5,0.17,0.5,8,9.421578173244027,3.3290179457620694,58.202005462880656
0.3,0.4,0.8,0.9,0.5,0.08,0.1,7,8.59626469912711,4.3809181148276215,58.24718913567731
0.3,0.4,0.8,0.9,0.5,0.08,0.25,8,8.968980884405076,4.063430623343178,58.22674761878749
0.3,0.4,0.8,0.9,0.5,0.08,0.5,9,9.209411727425088,3.8459982683386675,58.21359303127832
0.3,0.4,0.8,0.9,0.5,0.04,0.1,8,8.33071721566203,4.907851881332331,58.2617897309081
0.3,0.4,0.8,0.9,0.5,0.04,0.25,9,8.667428796545185,4.64184916120673,58.24328152040364
0.3,0.4,0.8,0.9,0.5,0.04,0.5,10,8.88868604092503,4.4518787704586735,58.231146297143745
0.3,0.4,0.8,0.9,0.25,0.17,0.1,7,10.97377505359798,4.487544215708767,56.226065289893434
0.3,0.4,0.8,0.9,0.25,0.17,0.25,8,11.506266640623487,4.002108594880347,56.19612068641761
0.3,0.4,0.8,0.9,0.25,0.17,0.5,9,11.819132511808593,3.702353781480705,56.178583827591545
0.3,0.4,0.8,0.9,0.25,0.08,0.1,8,10.585116680679185,5.315371317456749,56.247999298087414
0.3,0.4,0.8,0.9,0.25,0.08,0.25,9,11.072808063593676,4.866749042971679,56.22048687096347
0.3,0.4,0.8,0.9,0.25,0.08,0.5,10,11.377768466651283,4.564255974814242,56.20333552806757
0.3,0.4,0.8,0.9,0.25,0.04,0.1,9,10.130236949773286,6.11182947118754,56.273754601454826
0.3,0.4,0.8,0.9,0.25,0.04,0.25,10,10.537886901955517,5.7620644082651715,56.250669220333904
0.3,0.4,0.8,0.9,0.25,0.04,0.5,11,10.798794743807338,5.515668463553075,56.235932174133715
0.3,0.4,0.8,0.9,0.0,0.17,0.1,8,13.1127454659421,5.241891291169586,54.19929823199263
0.3,0.4,0.8,0.9,0.0,0.17,0.25,9,13.802617406750016,4.577969280899382,54.1594968050058
0.3,0.4,0.8,0.9,0.0,0.17,0.5,10,14.195171610078683,4.175743062511975,54.13694103888786
0.3,0.4,0.8,0.9,0.0,0.08,0.1,9,12.526548582823338,6.369939538585749,54.23328208885826
0.3,0.4,0.8,0.9,0.0,0.08,0.25,10,13.12117536414652,5.7936473589675055,54.19881062378269
0.3,0.4,0.8,0.9,0.0,0.08,0.5,11,13.48453122830955,5.4127770605055785,54.17782267954776
0.3,0.4,0.8,0.9,0.0,0.04,0.1,10,11.856374589890152,7.433352978636422,54.27232080203128
0.3,0.4,0.8,0.9,0.0,0.04,0.25,11,12.334228437763839,7.000571182656403,54.24446461284895
0.3,0.4,0.8,0.9,0.0,0.04,0.5,12,12.635421273065184,6.701970032448107,54.22695890699494
0.3,0.6,0.3,0.5,0.5,0.17,0.1,3,7.054256406865389,3.837317997447672,57.35300048649439
0.3,0.6,0.3,0.5,0.5,0.17,0.25,4,7.42227485649487,3.515720105572142,57.33208744788452
0.3,0.6,0.3,0.5,0.5,0.17,0.5,5,7.642809834928865,3.3164147973248217,57.319584722338455
0.3,0.6,0.3,0.5,0.5,0.08,0.1,4,6.819390897846445,4.392066594282251,57.36637920294625
0.3,0.6,0.3,0.5,0.5,0.08,0.25,5,7.18895430608022,4.0677769052331305,57.345338996201434
0.3,0.6,0.3,0.5,0.5,0.08,0.5,6,7.425930617591581,3.8465801614357873,57.331880013625366
0.3,0.6,0.3,0.5,0.5,0.04,0.1,5,6.548381961657301,4.9354038965238685,57.381848137224154
0.3,0.6,0.3,0.5,0.5,0.04,0.25,6,6.880164471966155,4.665429996734855,57.362914922924425
0.3,0.6,0.3,0.5,0.5,0.04,0.5,7,7.097954409748941,4.472545257443625,57.35051408001125
0.3,0.6,0.3,0.5,0.25,0.17,0.1,4,8.747790130922816,4.3866534514575495,55.68159372962674
0.3,0.6,0.3,0.5,0.25,0.17,0.25,5,9.254388275026205,3.914822337064717,55.652158744832015
0.3,0.6,0.3,0.5,0.25,0.17,0.5,6,9.549306278170167,3.6263481408726506,55.635076892474366
0.3,0.6,0.3,0.5,0.25,0.08,0.1,5,8.378745142206977,5.1918470619133865,55.70311051912036
0.3,0.6,0.3,0.5,0.25,0.08,0.25,6,8.846335753298206,4.751860612387282,55.675858716878125
0.3,0.6,0.3,0.5,0.25,0.08,0.5,7,9.139045761633401,4.45487506640301,55.658850215018454
0.3,0.6,0.3,0.5,0.25,0.04,0.1,6,7.9499479650776195,5.967847548224135,55.72819011737069
0.3,0.6,0.3,0.5,0.25,0.04,0.25,7,8.34137543061646,5.6246041880344055,55.70529282189825
0.3,0.6,0.3,0.5,0.25,0.04,0.5,8,8.592850625492243,5.381732630647341,55.69061968449426
0.3,0.6,0.3,0.5,0.0,0.17,0.1,5,10.430101567799245,5.014109646889794,53.99810905630942
0.3,0.6,0.3,0.5,0.0,0.17,0.25,6,11.070878882328072,4.386106951592616,53.9600708683702
0.3,0.6,0.3,0.5,0.0,0.17,0.5,7,11.434409988206085,4.007540180897157,53.93857427722041
0.3,0.6,0.3,0.5,0.0,0.08,0.1,6,9.900079119453299,6.077473302748453,54.02971578232015
0.3,0.6,0.3,0.5,0.0,0.08,0.25,7,10.45837064462436,5.524870329480528,53.996426947223306
0.3,0.6,0.3,0.5,0.0,0.08,0.5,8,10.801421366103048,5.157433536410539,53.976043581280365
0.3,0.6,0.3,0.5,0.0,0.04,0.1,7,9.29560083326162,7.084175951151717,54.065922393364104
0.3,0.6,0.3,0.5,0.0,0.04,0.25,8,9.74470042686777,6.668650453922129,54.03900621425481
0.3,0.6,0.3,0.5,0.0,0.04,0.5,9,10.029541376420292,6.379217271321504,54.021983545169526
0.3,0.6,0.3,0.75,0.5,0.17,0.1,4,8.269936720306204,4.23509202621818,56.148862979289206
0.3,0.6,0.3,0.75,0.5,0.17,0.25,5,8.74030561155006,3.8038748448986324,56.121698190243826
0.3,0.6,0.3,0.75,0.5,0.17,0.5,6,9.016436258348914,3.5390248295153213,56.10579795038434
0.3,0.6,0.3,0.75,0.5,0.08,0.1,5,7.940396678996198,4.971400697144437,56.16795493143153
0.3,0.6,0.3,0.75,0.5,0.08,0.25,6,8.38281988790579,4.562131134114222,56.1423345282956
0.3,0.6,0.3,0.75,0.5,0.08,0.5,7,8.661451295163447,4.284911928551118,56.12624515621562
0.3,0.6,0.3,0.75,0.5,0.04,0.1,6,7.557282420832245,5.683442469959778,56.190213619873305
0.3,0.6,0.3,0.75,0.5,0.04,0.25,7,7.933119148316892,5.359931288480855,56.168377119813925
0.3,0.6,0.3,0.75,0.5,0.04,0.5,8,8.175576657128868,5.130406659966447,56.154324648959445
0.3,0.6,0.3,0.75,0.25,0.17,0.1,5,10.793198902580992,5.173681050603596,53.624224798042
0.3,0.6,0.3,0.75,0.25,0.17,0.25,6,11.464989818629977,4.508620145600026,53.58415765677701
0.3,0.6,0.3,0.75,0.25,0.17,0.5,7,11.84418876107587,4.108880380922756,53.56163267179156
0.3,0.6,0.3,0.75,0.25,0.08,0.1,6,10.223651657924826,6.2963537362718105,53.65835733735268
0.3,0.6,0.3,0.75,0.25,0.08,0.25,7,10.802551497554514,5.718123086385171,53.6236655603217
0.3,0.6,0.3,0.75,0.25,0.08,0.5,8,11.156904602169071,5.335143939908478,53.602506791836724
0.3,0.6,0.3,0.75,0.25,0.04,0.1,7,9.578083133677563,7.354297849646304,53.697229047871055
0.3,0.6,0.3,0.75,0.25,0.04,0.25,8,10.040504195820521,6.922501438017534,53.66936535125604
0.3,0.6,0.3,0.75,0.25,0.04,0.5,9,10.332933036021208,6.623119738379692,53.65179648459616
0.3,0.6,0.3,0.75,0.0,0.17,0.1,6,13.276507360535494,6.299708989420531,51.07408578928455
0.3,0.6,0.3,0.75,0.0,0.17,0.25,7,14.14526121855575,5.387473321523302,51.02065707105605
0.3,0.6,0.3,0.75,0.0,0.17,0.5,8,14.62172003355442,4.850507720951275,50.99150249126182
0.3,0.6,0.3,0.75,0.0,0.08,0.1,7,12.417313560545207,7.805617623851709,51.12727313294329
0.3,0.6,0.3,0.75,0.0,0.08,0.25,8,13.132163262375563,7.060804621927633,51.08299701382801
0.3,0.6,0.3,0.75,0.0,0.08,0.5,9,13.559647803217633,6.581953801904547,51.05663407058167
0.3,0.6,0.3,0.75,0.0,0.04,0.1,8,11.481006332187139,9.195512758490729,51.18563231203838
0.3,0.6,0.3,0.75,0.0,0.04,0.25,9,12.037286328002272,8.655716226164683,51.15090946653016
0.3,0.6,0.3,0.75,0.0,0.04,0.5,10,12.38221438124041,8.294581426445188,51.12945330320022
0.3,0.6,0.3,0.9,0.5,0.17,0.1,5,8.996749932422077,4.493914251878969,55.42333065191678
0.3,0.6,0.3,0.9,0.5,0.17,0.25,6,9.52722268511379,3.9951776869801496,55.39240242400454
0.3,0.6,0.3,0.9,0.5,0.17,0.5,7,9.834922931553924,3.690647962286474,55.37452132272692
0.3,0.6,0.3,0.9,0.5,0.08,0.1,6,8.603308480265737,5.341562027949496,55.44635296620879
0.3,0.6,0.3,0.9,0.5,0.08,0.25,7,9.08660581627947,4.882485100681705,55.41808270832094
0.3,0.6,0.3,0.9,0.5,0.08,0.5,8,9.38814015059377,4.573252993749836,55.400498932725824
0.3,0.6,0.3,0.9,0.5,0.04,0.1,7,8.147915151232766,6.15450332730985,55.47308983946668
0.3,0.6,0.3,0.9,0.5,0.04,0.25,8,8.54866756636441,5.799582571460572,55.449555942929926
0.3,0.6,0.3,0.9,0.5,0.04,0.5,9,8.805401353149978,5.549073245909767,55.4345185436454
0.3,0.6,0.3,0.9,0.25,0.17,0.1,6,12.008457034873166,5.701246831609283,52.38161880607126
0.3,0.6,0.3,0.9,0.25,0.17,0.25,7,12.777644183564018,4.917535625033211,52.33504055683878
0.3,0.6,0.3,0.9,0.25,0.17,0.5,8,13.204926083534808,4.451496989012389,52.30928395489699
0.3,0.6,0.3,0.9,0.25,0.08,0.1,7,11.30366261904856,7.01520313889741,52.424539070493346
0.3,0.6,0.3,0.9,0.25,0.08,0.25,8,11.949057406616337,6.3547390984909775,52.38522715249698
0.3,0.6,0.3,0.9,0.25,0.08,0.5,9,12.33942748811061,5.923412369713126,52.36154333821765
0.3,0.6,0.3,0.9,0.25,0.04,0.1,8,10.51871505546167,8.239005960275495,52.47261553651057
0.3,0.6,0.3,0.9,0.25,0.04,0.25,9,11.026026615307316,7.753983036738572,52.441510406674674
0.3,0.6,0.3,0.9,0.25,0.04,0.5,10,11.34387541301387,7.423185412684655,52.42208395163662
0.3,0.6,0.3,0.9,0.0,0.17,0.1,7,14.9317124379313,7.22004884867498,49.30581337271945
0.3,0.6,0.3,0.9,0.0,0.17,0.25,8,15.930308140090599,6.142981308732601,49.24312335154613
0.3,0.6,0.3,0.9,0.0,0.17,0.5,9,16.46938996906315,5.518625398932196,49.20947291668974
0.3,0.6,0.3,0.9,0.0,0.08,0.1,8,13.855954249962288,8.96843047805648,49.37387207687994
0.3,0.6,0.3,0.9,0.0,0.08,0.25,9,14.66943500030029,8.109973855383002,49.32235606959809
0.3,0.6,0.3,0.9,0.0,0.08,0.5,10,15.147906491950547,7.570788634411432,49.2922016172719
0.3,0.6,0.3,0.9,0.0,0.04,0.1,9,12.708682742038512,10.574479130991337,49.4470652089487
0.3,0.6,0.3,0.9,0.0,0.04,0.25,10,13.33577181181116,9.961453729287923,49.40697974220545
0.3,0.6,0.3,0.9,0.0,0.04,0.5,11,13.718390658237212,9.562671672274266,49.38261485433158
0.3,0.6,0.45,0.5,0.5,0.17,0.1,4,8.786467396064968,4.0216612567646814,57.64597856469968
0.3,0.6,0.45,0.5,0.5,0.17,0.25,5,9.207833017241729,3.6509193740374264,57.62258151827353
0.3,0.6,0.45,0.5,0.5,0.17,0.5,6,9.459549820155333,3.420781615287228,57.608641406186955
0.3,0.6,0.45,0.5,0.5,0.08,0.1,5,8.51147862460584,4.650989738326999,57.66128970963993
0.3,0.6,0.45,0.5,0.5,0.08,0.25,6,8.920204055422554,4.289431717860623,57.638544206059116
0.3,0.6,0.45,0.5,0.5,0.08,0.5,7,9.18069490295148,4.043179464164029,57.62408607508591
0.3,0.6,0.45,0.5,0.5,0.04,0.1,6,8.195207607736045,5.259043201700616,57.67894059232608
0.3,0.6,0.45,0.5,0.5,0.04,0.25,7,8.55191552379273,4.966204776046982,57.659036132654386
0.3,0.6,0.45,0.5,0.5,0.04,0.5,8,8.783876850914861,4.7581050049418625,57.64612264922331
0.3,0.6,0.45,0.5,0.25,0.17,0.1,5,10.537758857827173,4.595737348249586,55.97166862267886
0.3,0.6,0.45,0.5,0.25,0.17,0.25,6,11.098675148903435,4.072522890477344,55.93982085220781
0.3,0.6,0.45,0.5,0.25,0.17,0.5,7,11.423526547233266,3.753022950104231,55.92143937157466
0.3,0.6,0.45,0.5,0.25,0.08,0.1,6,10.119004200371752,5.477479413776596,55.9955351578533
0.3,0.6,0.45,0.5,0.25,0.08,0.25,7,10.623773983637763,5.001892347942829,55.96677586652861
0.3,0.6,0.45,0.5,0.25,0.08,0.5,8,10.937898499728306,4.682141070234741,55.948935330659566
0.3,0.6,0.45,0.5,0.25,0.04,0.1,7,9.637117401969153,6.3178124368168955,56.02309631211231
0.3,0.6,0.45,0.5,0.25,0.04,0.25,8,10.05202136367691,5.953213923750381,55.99935999728625
0.3,0.6,0.45,0.5,0.25,0.04,0.5,9,10.31705886080998,5.69665252514985,55.98423753739768
0.3,0.6,0.45,0.5,0.0,0.17,0.1,6,12.280009271236558,5.246944194224193,54.284981606577446
0.3,0.6,0.45,0.5,0.0,0.17,0.25,7,12.976542813905724,4.566170657522333,54.24457534214013
0.3,0.6,0.45,0.5,0.0,0.17,0.5,8,13.369545514563486,4.1568809647553415,54.221871191928386
0.3,0.6,0.45,0.5,0.0,0.08,0.1,7,11.691200992953599,6.387403392184486,54.31930660058417
0.3,0.6,0.45,0.5,0.0,0.08,0.25,8,12.287176077915497,5.7998983284078465,54.28456476384936
0.3,0.6,0.45,0.5,0.0,0.08,0.5,9,12.651520135296712,5.41122550800811,54.263403421777646
0.3,0.6,0.45,0.5,0.0,0.04,0.1,8,11.02666873594471,7.457719930754328,54.358232784484784
0.3,0.6,0.45,0.5,0.0,0.04,0.25,9,11.500392314735652,7.021129171766047,54.33046320412238
0.3,0.6,0.45,0.5,0.0,0.04,0.5,10,11.79950239845553,6.718961396473808,54.31298147179257
0.3,0.6,0.45,0.75,0.5,0.17,0.1,5,9.846341045628337,4.337136342427042,56.64712135707182
0.3,0.6,0.45,0.75,0.5,0.17,0.25,6,10.348034807535168,3.879830573090907,56.6188904721669
0.3,0.6,0.45,0.75,0.5,0.17,0.5,7,10.641827528496272,3.599082323974646,56.60240945427177
0.3,0.6,0.45,0.75,0.5,0.08,0.1,6,9.490406027081,5.112461543377106,56.66721732458204
0.3,0.6,0.45,0.75,0.5,0.08,0.25,7,9.955669063247253,4.6843975995879985,56.640959940039494
0.3,0.6,0.45,0.75,0.5,0.08,0.5,8,10.247763050694969,4.3949961092585195,56.62452406984819
0.3,0.6,0.45,0.75,0.5,0.04,0.1,7,9.078293940848603,5.857873018912669,56.69055509998635
0.3,0.6,0.45,0.75,0.5,0.04,0.25,8,9.46935438824157,5.522847766538217,56.66840764579158
0.3,0.6,0.45,0.75,0.5,0.04,0.5,9,9.720789463485225,5.285836584924635,56.654203575721596
0.3,0.6,0.45,0.75,0.25,0.17,0.1,6,12.462626132010346,5.294798642568817,54.119851419671924
0.3,0.6,0.45,0.75,0.25,0.17,0.25,7,13.168937270572112,4.602126419593748,54.0787980677263
0.3,0.6,0.45,0.75,0.25,0.17,0.5,8,13.566485335638244,4.1864827445503305,54.05578763938652
0.3,0.6,0.45,0.75,0.25,0.08,0.1,7,11.857436856009528,6.457499065719076,54.15520338467039
0.3,0.6,0.45,0.75,0.25,0.08,0.25,8,12.460882219054191,5.8607557355241475,54.11995305536301
0.3,0.6,0.45,0.75,0.25,0.08,0.5,9,12.829312763427868,5.466620303259749,54.098510773606364
0.3,0.6,0.45,0.75,0.25,0.04,0.1,8,11.17492015237862,7.548844405327795,54.19526965586395
0.3,0.6,0.45,0.75,0.25,0.04,0.25,9,11.654248764239107,7.1056203740596064,54.16710932616351
0.3,0.6,0.45,0.75,0.25,0.04,0.5,10,11.956694383696508,6.799370823709264,54.149394062002145
0.3,0.6,0.45,0.75,0.0,0.17,0.1,7,15.042810672941243,6.447467182441363,51.566357145348164
0.3,0.6,0.45,0.75,0.0,0.17,0.25,8,15.949089075934175,5.506878739712192,51.51203340806608
0.3,0.6,0.45,0.75,0.0,0.17,0.5,9,16.445309828033295,4.953970048912501,51.482443178403905
0.3,0.6,0.45,0.75,0.0,0.08,0.1,8,14.138950236551228,7.9891439293667394,51.6209025293904
0.3,0.6,0.45,0.75,0.0,0.08,0.25,9,14.881333381993178,7.225945925050473,51.57607482250227
0.3,0.6,0.45,0.75,0.0,0.08,0.5,10,15.324301211413104,6.736817083320662,51.5494450100711
0.3,0.6,0.45,0.75,0.0,0.04,0.1,9,13.158462311032903,9.410007374353098,51.680492416924416
0.3,0.6,0.45,0.75,0.0,0.04,0.25,10,13.734358497935872,8.85879286060707,51.64543851874643
0.3,0.6,0.45,0.75,0.0,0.04,0.5,11,14.09068275985077,8.49138634593473,51.623825733677585
0.3,0.6,0.45,0.9,0.5,0.17,0.1,6,10.481396021998801,4.53913137598148,56.045617729096655
0.3,0.6,0.45,0.9,0.5,0.17,0.25,7,11.030577729577672,4.028788866902358,56.01447133966939
0.3,0.6,0.45,0.9,0.5,0.17,0.5,8,11.34873922888291,3.7173746626041706,55.996487431829635
0.3,0.6,0.45,0.9,0.5,0.08,0.1,7,10.071977102507624,5.403836026087311,56.068924047408665
0.3,0.6,0.45,0.9,0.5,0.08,0.25,8,10.569843086452613,4.936291225972263,56.04059257419036
0.3,0.6,0.45,0.9,0.5,0.08,0.5,9,10.880070713369028,4.621718392394499,56.02299406247354
0.3,0.6,0.45,0.9,0.5,0.04,0.1,8,9.598907192133655,6.231612958306152,56.095946433262625
0.3,0.6,0.45,0.9,0.5,0.04,0.25,9,10.010276667298612,5.871239169916976,56.07244280716284
0.3,0.6,0.45,0.9,0.5,0.04,0.5,10,10.273510622261227,5.617246918132083,56.057442410948944
0.3,0.6,0.45,0.9,0.25,0.17,0.1,7,13.610469024120553,5.757191542533098,53.001854782826044
0.3,0.6,0.45,0.9,0.25,0.17,0.25,8,14.402899034238882,4.960766010854966,52.955164052702756
0.3,0.6,0.45,0.9,0.25,0.17,0.5,9,14.842725385701861,4.487590167564128,52.9293685689961
0.3,0.6,0.45,0.9,0.25,0.08,0.1,8,12.881445494785737,7.08933166170676,53.04505673112938
0.3,0.6,0.45,0.9,0.25,0.08,0.25,9,13.544844500118769,6.419773588300215,53.005733945829505
0.3,0.6,0.45,0.9,0.25,0.08,0.5,10,13.945741564128578,5.983088543527423,52.98206624551662
0.3,0.6,0.45,0.9,0.25,0.04,0.1,9,12.070742705768911,8.328611716194603,53.093380747917095
0.3,0.6,0.45,0.9,0.25,0.04,0.25,10,12.59115876963568,7.837880037196674,53.06232572504255
0.3,0.6,0.45,0.9,0.25,0.04,0.5,11,12.916948427013008,7.50372819414277,53.04294729485854
0.3,0.6,0.45,0.9,0.0,0.17,0.1,8,16.658693295649663,7.291367758121384,49.922698500015464
